Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Sound pressure level (dB),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2),Tilt up/down (deg)_x,Tilt left/right (deg)_x,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute Linear acceleration (m/s^2),Event,PositionX,PositionY,Inclination (deg),Rotation (deg),Tilt up/down (deg)_y,Tilt left/right (deg)_y,Tilt up/down (deg),Tilt left/right (deg),isDistracted,Absolute acceleration (m/s^2)_temp_mean_ws_5,Sound pressure level (dB)_temp_mean_ws_5,Absolute Attitude (m/s^2)_temp_mean_ws_5,Absolute (rad/s)_temp_mean_ws_5,Absolute Linear acceleration (m/s^2)_temp_mean_ws_5,Inclination (deg)_temp_mean_ws_5,Rotation (deg)_temp_mean_ws_5,Absolute acceleration (m/s^2)_temp_mean_ws_60,Sound pressure level (dB)_temp_mean_ws_60,Absolute Attitude (m/s^2)_temp_mean_ws_60,Absolute (rad/s)_temp_mean_ws_60,Absolute Linear acceleration (m/s^2)_temp_mean_ws_60,Inclination (deg)_temp_mean_ws_60,Rotation (deg)_temp_mean_ws_60
97.0,-1.3054720215,1.053045475,9.721993305,9.865616745,-61.97114178,-1.3054720215,1.053045475,9.721993305,9.865616745,6.181938863,-7.6479540155,308.0,288.0,371.0,280.0,18.0,18.0,18.0,18.0,0.00089982709855,-0.00140681337025,-2.2459158895e-05,0.0017437010965,-0.0063069085545,-0.0045713266839999,0.0560429193149999,0.056782074675,3.0,0.0,0.0,9.788419533,-51.10829212,141.1082921,97.64795401,83.81806113,-51.10829212,0,9.8672914321,-68.677017905,9.8672914321,0.0023441992623000015,0.058881084939,9.7381777809,-51.025210171000005,9.867018377125,-70.94471412941668,9.867018377125,0.0043507300610258195,0.06186481630874999,9.642759340808334,-52.00956989991667
98.0,-1.2987815225,1.0577225135,9.7247962995,9.8680010695,-69.99125795500001,-1.2987815225,1.0577225135,9.7247962995,9.8680010695,6.207389109,-7.6070572825,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,0.0020186709005,-0.00066966188405,-0.0115812959265,0.021492601456,-0.003559415138,-0.0063433139228999,0.058931610095,0.0609954707499999,2.0,0.0,0.0,9.7729719575,-50.839605785,140.83960580000002,97.60705728,83.792610885,-50.839605785,0,9.867450807,-68.604741018,9.867450807,0.006395762002600001,0.059236177225999984,9.747039914199998,-50.965375623,9.867060427891666,-70.91261757950001,9.867060427891666,0.004636190653384153,0.06188639431566666,9.646005408799999,-51.986153879
99.0,-1.3281205125,1.063853881,9.7207884575,9.8686186975,-69.185301415,-1.3281205125,1.063853881,9.7207884575,9.8686186975,6.245652861,-7.779969144,-1.0,-1.0,-1.0,-1.0,21.0,21.0,21.0,21.0,-0.00061939201365,0.0063280132214999,0.008326118483,0.01061421887,-0.0056833589015,-0.0078628332915,0.059478731765,0.0605734258,2.0,0.0,0.0,9.9295337605,-51.302464015,141.30246405,97.77996914,83.754347135,-51.302464015,0,9.8676836803,-68.631845311,9.8676836803,0.0080772386262,0.05958794171999998,9.7814653252,-51.019860419000004,9.867110437458333,-70.84861482991666,9.867110437458333,0.0047736634683174855,0.061916341359499985,9.651771050191666,-51.969147143916665
100.0,-1.3353114405,1.0652289625,9.717900346,9.866883924,-62.036912865000005,-1.3353114405,1.0652289625,9.717900346,9.866883924,6.2555100635,-7.8238666475,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.0010024150741,-0.0032134924127,0.002642761991,0.007335593612,0.0001615336314999,-0.00264266487865,0.0581097782,0.058244598885,3.0,0.0,0.0,9.9692615815,-51.418886585,141.41888655000002,97.82386664,83.74448993499999,-51.418886585,0,9.867394657899998,-66.905137414,9.867394657899998,0.0090857638079,0.05926749445999998,9.836194752499999,-51.15281856200001,9.867149262425,-70.65194391708333,9.867149262425,0.004876898670739986,0.06194178751299999,9.659229621074997,-51.96158187175
101.0,-1.31395585,1.056103821,9.7229383985,9.8679983625,-66.905316415,-1.31395585,1.056103821,9.7229383985,9.8679983625,6.1991531855,-7.696313355,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,2.179502499999992e-06,-0.0014011678606,-0.0014689573125,0.0045173924135,-0.0057668322015,-0.008130680197,0.059044300845,0.05997360401,1.0,0.0,0.0,9.8362264525,-51.209250055,141.20925005,97.69631335,83.80084681,-51.209250055,0,9.8674237597,-66.01798608600001,9.8674237597,0.0091407014896,0.059313834823999975,9.859282657,-51.175699712000004,9.867155706525,-70.57045040158332,9.867155706525,0.004917279771323321,0.06193613731274999,9.663875633858332,-51.94326151483334
102.0,-1.3046502015,1.0523806805,9.723113035,9.8665401965,-66.62581890999999,-1.3046502015,1.0523806805,9.723113035,9.8665401965,6.202892111,-7.600536432,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-1.0226602099999992e-05,0.00044783212785,-0.0002010305495,0.002294426534,-0.001112899982,-0.0069379635719999,0.05790221351,0.05857967987,6.0,0.0,0.0,9.76493084,-50.83703626,140.8370363,97.60053643,83.79710788,-50.83703626,0,9.86760845,-66.948921512,9.86760845,0.009250846577100003,0.059673355862999974,9.854584918399999,-51.12144854,9.867167067191666,-70.42579346016667,9.867167067191666,0.004931632201700824,0.061906356331333325,9.666942806416667,-51.91595850858334
103.0,-1.317331184,1.051842095,9.72269332,9.867750434,-61.1690426,-1.317331184,1.051842095,9.72269332,9.867750434,6.174486164,-7.716038458,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.0009885819711,0.001056482703,-4.192270046e-05,0.00144748317,-0.008844082785,-0.006611850884,0.05816518917,0.05920408435,5.0,0.0,0.0,9.836294503,-51.39387926,141.3938793,97.71603845,83.82551383,-51.39387926,0,9.867558322899999,-65.184478441,9.867558322899999,0.005241822919900002,0.059315078583,9.867249427500001,-51.232303234999996,9.867194309591667,-70.20882896625,9.867194309591667,0.004924621786859157,0.06188912920383332,9.671954680316666,-51.902553866916676
104.0,-1.312183066,1.052417369,9.7228782295,9.8673137195,-67.15671037999999,-1.312183066,1.052417369,9.7228782295,9.8673137195,6.177720676,-7.6860954315,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,0.00070088440965,-0.00094851181835,-0.000733618718,0.0018446868595,-0.0063330949075,-0.010625071584,0.0582994057,0.06008600695,0.0,0.0,0.0,9.81522583,-51.268089925,141.26808995,97.686095425,83.82227932,-51.268089925,0,9.8672973273,-64.778760234,9.8672973273,0.0034879165178000014,0.059217594813,9.8443878414,-51.225428417,9.867217054274999,-70.0745432995,9.867217054274999,0.004945022008721658,0.061903148566249996,9.677393281225,-51.89008347308334
105.0,-1.2970762455,1.0569124335,9.7261699135,9.86903573,-74.56966387,-1.2970762455,1.0569124335,9.7261699135,9.86903573,6.2018191665,-7.5961115725,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,-0.00044599072735,-0.0002807519837,-0.000170450247,0.0015801189315,-0.00103471496965,-0.0067300563615,0.060607410635,0.061027018995,4.0,0.0,0.0,9.760882501,-50.82553652,140.8255365,97.596111565,83.79818083,-50.82553652,0,9.8677276885,-67.285310435,9.8677276885,0.0023368215817000013,0.059774078835,9.8027120253,-51.106758404,9.867272248191664,-70.0621035075,9.867272248191664,0.0049408631292299915,0.06193129558749999,9.6821392854,-51.86774335058333
106.0,-1.306196985,1.0516469125,9.723638413,9.867181027,-59.673613829999994,-1.306196985,1.0516469125,9.723638413,9.867181027,6.1727539705000005,-7.6508628605,311.0,290.0,374.0,282.0,21.0,21.0,21.0,21.0,-0.00033135404215,0.0003410393175,0.0002258441858999,0.00127645008685,-0.0040068833485,-0.006961766611,0.0583565651,0.058984549205,1.0,0.0,0.0,9.7849583315,-51.16173529,141.16173525,97.650862855,83.827246025,-51.16173529,0,9.8675642214,-65.838969918,9.8675642214,0.0016886331163700012,0.059576267874,9.792458401100001,-51.097255450999995,9.867325078241667,-69.79611686241667,9.867325078241667,0.004945359279379992,0.06197325292316666,9.686985569675,-51.85283505441667
107.0,-1.3073548709999998,1.0498389075,9.723579712,9.867087883,-71.886547725,-1.3073548709999998,1.0498389075,9.723579712,9.867087883,6.1622606835,-7.657607123,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,0.000481070889005,0.0006137681859999,-0.0018761633102499,0.004033539065,0.001169405869,-0.009563903695,0.059269258135,0.060392676565,0.0,0.0,0.0,9.783712006,-51.234075335,141.23407535,97.65760712,83.837739315,-51.234075335,0,9.867673758699999,-66.891115681,9.867673758699999,0.002036455622570001,0.05993886721299999,9.796214634299998,-51.176663266,9.867338657533335,-69.738820145,9.867338657533335,0.004992321166856659,0.06199379097774999,9.691858105858334,-51.836276143
108.0,-1.297551727,1.0488380475,9.72511182,9.867202746,-73.07721947499999,-1.297551727,1.0488380475,9.72511182,9.867202746,6.1554721085,-7.59970706,-1.0,-1.0,-1.0,-1.0,21.0,21.0,21.0,21.0,0.0006871493759449,-0.003319378124,7.340156555000002e-05,0.0034755537305,-0.003290446087,-0.0092238902535,0.058475103065,0.059810290765,1.0,0.0,0.0,9.7350305295,-51.04898885,141.04898885,97.599707055,83.84452789,-51.04898885,0,9.8675642211,-69.27275105599999,9.8675642211,0.0024420697346700013,0.060060108496,9.775961839599999,-51.107685184000005,9.867364625166667,-69.69861359508333,9.867364625166667,0.005026147354606658,0.061995884450416656,9.696525113016667,-51.81926194816667
109.0,-1.292531285,1.053576723,9.727454008,9.869348846,-71.68530428,-1.292531285,1.053576723,9.727454008,9.869348846,6.1815850905000005,-7.5688123765,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.0005829378725,0.003835725874,-0.003334460063,0.0052345194834999,-0.001990439502,-0.007018354905,0.060876697845,0.0613899118899999,0.0,0.0,0.0,9.7273916875,-50.815509035000005,140.81550905,97.56881237,83.8184149,-50.815509035000005,0,9.8679712464,-70.178469836,9.8679712464,0.003120036259469981,0.06032088948399998,9.758395011100001,-51.017169006,9.867399745058332,-69.63914213758333,9.867399745058332,0.005083644382998324,0.06200397429108332,9.701388240475,-51.799931478666664
110.0,-1.3380131755,1.055535884,9.7170565125,9.865391927,-70.113421975,-1.3380131755,1.055535884,9.7170565125,9.865391927,6.1995683454999995,-7.840183939499999,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,0.0027531507725,0.001637408103615,-0.0099771571115,0.0105664164215,-0.00595639950545,-0.0111831610855,0.056653317035,0.05860300324,0.0,0.0,0.0,9.9479397695,-51.727591024999995,141.72759100000002,97.840183935,83.80043165000001,-51.727591024999995,0,9.8672424858,-69.287221457,9.8672424858,0.004917295757469981,0.05983608633299997,9.7958064648,-51.197579907,9.867371038975,-69.556367119,9.867371038975,0.005232326864923323,0.061950597447999994,9.709531492108335,-51.79498645233333
111.0,-1.3262391305,1.0666128495,9.719802273,9.8676842685,-74.695876855,-1.3262391305,1.0666128495,9.719802273,9.8676842685,6.262354809,-7.7698670355,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-7.783866024999999e-05,-0.0036289405489999,-0.0014702960204,0.0039711563035,-0.0047687296875,-0.0045277033025,0.05858273769,0.05902557693,0.0,0.0,0.0,9.931838215,-51.191821795,141.1918218,97.76986703,83.737645185,-51.191821795,0,9.8673431341,-72.291674062,9.8673431341,0.005456237000799982,0.05984429187799998,9.825182441499999,-51.203597208,9.867375417066665,-69.5677537305,9.867375417066665,0.005283780750274991,0.061887816105666654,9.717091471775,-51.77793020441666
112.0,-1.3060238155,1.0594483365,9.7246407405,9.868981306,-75.31094851,-1.3060238155,1.0594483365,9.7246407405,9.868981306,6.217552404,-7.6490807885,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,-0.000131050234324,-0.00041999259735,-0.0017122522354499,0.002087471776,-0.001781031792,-0.00598043471565,0.060310876545,0.060892321165,0.0,0.0,0.0,9.8112888445,-50.951183505,140.9511835,97.649080785,83.78244759,-50.951183505,0,9.8677218187,-72.97655421900001,9.8677218187,0.005067023542999981,0.05994422079799998,9.8306978092,-51.147018842,9.867427821175,-69.57527584025,9.867427821175,0.005277274243476658,0.061844023603416655,9.7222832682,-51.757106572249995
113.0,-1.310338373,1.0524452525,9.7227035925,9.8669031165,-71.93971872,-1.310338373,1.0524452525,9.7227035925,9.8669031165,6.1779881375,-7.6755573095,-1.0,-1.0,-1.0,-1.0,21.0,21.0,21.0,21.0,-0.0001751334684999,0.00025388604375,0.00043469763308,0.002212421978,-0.003626685347,-0.003994142724,0.057773855665,0.05906029012,0.0,0.0,0.0,9.80744279,-51.227439035,141.227439,97.675557305,83.822011855,-51.227439035,0,9.8676618928,-72.74905406799999,9.8676618928,0.004814397192499981,0.059794220668999976,9.8451802613,-51.182708879,9.86744451035,-69.51533274699999,9.86744451035,0.005268281888743325,0.061806004619416655,9.728305269716666,-51.74674046075
114.0,-1.3081458735,1.0493252700000002,9.724586442,9.868128175,-73.81468422,-1.3081458735,1.0493252700000002,9.724586442,9.868128175,6.158631804500001,-7.6614049385,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,-0.0001337034649999,0.0002063698805499,0.001437889976,0.0037564658924999,-0.004157883393,-0.0085316307969999,0.05938588716,0.06031832139,0.0,0.0,0.0,9.784466926,-51.2653102,141.2653102,97.66140493,83.84136819,-51.2653102,0,9.867417758599998,-73.174930056,9.867417758599998,0.0045187864742999816,0.059579902569,9.856595309,-51.272669111999996,9.867453695558334,-69.50996023816667,9.867453695558334,0.005300149988251656,0.061739532304583324,9.734867073783333,-51.738051337916666
115.0,-1.290536903,1.0524217720000002,9.724912235,9.866465656,-74.30269769,-1.290536903,1.0524217720000002,9.724912235,9.866465656,6.1764622455,-7.559221565,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,4.324392309999997e-05,-0.0028723497869999,0.0027424591235,0.006385919238,-0.0093652388115,-0.0061196400095,0.056825907355,0.058021813355,0.0,0.0,0.0,9.7170109675,-50.801540485,140.8015405,97.559221555,83.82353775,-50.801540485,0,9.8676325044,-74.01278519899999,9.8676325044,0.0036826870375999813,0.059463664592,9.810409548600001,-51.087459004,9.867448167374999,-69.52589788141667,9.867448167374999,0.005383102393676659,0.061651339025999986,9.740481424350001,-51.71902190408333
116.0,-1.288294507,1.0554126115,9.7262403555,9.867802377,-72.18937033,-1.288294507,1.0554126115,9.7262403555,9.867802377,6.19303613,-7.545245699,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.00049832594059,0.002455212051,-0.00122718431275,0.0028800300785,-0.0006572385045,-0.0061937842805,0.059265033235,0.05980501036,0.0,0.0,0.0,9.7166366965,-50.672898364999995,140.67289835000005,97.545245695,83.806963865,-50.672898364999995,0,9.8676561261,-73.51148389400001,9.8676561261,0.0034644617925999816,0.059619551278000005,9.767369244900001,-50.983674318,9.86745407775,-69.47912380666666,9.86745407775,0.005419754119538325,0.06156849717983332,9.746223529925,-51.69783049283333
117.0,-1.298357405,1.057254369,9.7244147405,9.8675116465,-72.29027959,-1.298357405,1.057254369,9.7244147405,9.8675116465,6.204919729,-7.604880505000001,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-1.2650179600000002e-05,-0.00177298537935,0.0012867202861,0.003278237868,0.0015194376819,-0.004576496024,0.059201052085,0.05945357409,0.0,0.0,0.0,9.769554121,-50.84380851,140.84380850000002,97.6048805,83.795080265,-50.84380851,0,9.8673621942,-72.90735011,9.8673621942,0.0037026150109999816,0.059331801863,9.7590223002,-50.96219931899999,9.867476646666665,-69.43602219433333,9.867476646666665,0.005449325907879992,0.06152198407008332,9.752285640166667,-51.68113327216667
118.0,-1.2926090645,1.056318081,9.7263636285,9.86857628,-72.554099005,-1.2926090645,1.056318081,9.7263636285,9.86857628,6.1982350285,-7.570104643,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.0001535811713,0.0012161161502,-0.00023346439945,0.0015944633755,-0.002268615054,-0.00554138406,0.059608402375,0.0599538839549999,0.0,0.0,0.0,9.738732049,-50.744355915,140.74435590000002,97.570104635,83.80176497,-50.744355915,0,9.8676968269,-73.030226167,9.8676968269,0.0035790232904999815,0.05951052062999997,9.745280152000001,-50.86558269499999,9.867520521225,-69.47592073233334,9.867520521225,0.005462981706478325,0.061453706743583324,9.758341112733332,-51.66502245875001
119.0,-1.2969911280000002,1.0555534945,9.7237073875,9.8664530755,-67.96006737,-1.2969911280000002,1.0555534945,9.7237073875,9.8664530755,6.1954609125,-7.597518832,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.00011380694751,0.0001824841978499,0.0001755302027499,0.0009763243265,-0.00236985214037,-0.005320410185,0.057695881325,0.058141663655,1.0,0.0,0.0,9.7580615395,-50.859561775,140.8595618,97.597518825,83.804539085,-50.859561775,1,9.867361807,-71.85930279700001,9.867361807,0.0030229949773000015,0.05907518908299998,9.7399990747,-50.78443301,9.867515554941667,-69.36243249833333,9.867515554941667,0.005437164256419993,0.061350704486416656,9.764148417691667,-51.64748410866666
120.0,-1.2996004085,1.0567231215,9.724536546,9.8677375425,-71.504409375,-1.2996004085,1.0567231215,9.724536546,9.8677375425,6.201749702,-7.611985319,251.0,283.0,309.0,273.0,20.0,20.0,20.0,20.0,0.00035393576585,-0.00041173014225,-0.00152702030835,0.002210684307,-0.007415908961,-0.003589484589,0.05781476324,0.05840462732,0.0,0.0,0.0,9.7730027725,-50.88490085,140.88490085,97.611985315,83.798250295,-50.88490085,1,9.867616184300001,-71.299645134,9.867616184300001,0.002187947991100001,0.05915175187599998,9.7511974357,-50.801105082999996,9.867534681041667,-69.31258420458333,9.867534681041667,0.0054379807576591605,0.06125213171183332,9.769578630991667,-51.62754023683333
121.0,-1.2924579085,1.054008179,9.725138236,9.867103421,-70.845177825,-1.2924579085,1.054008179,9.725138236,9.867103421,6.185553443,-7.5701762745,238.72222222222223,290.0,289.05555555555554,277.72222222222223,19.0,19.0,19.0,19.0,-9.955783085e-05,0.0001802215175,0.0024795143055,0.0032774795765,0.0001592649694999,-0.0069270516359999,0.05890913271,0.05951135481,0.0,0.0,0.0,9.730962505,-50.80247065,140.80247064999998,97.57017627,83.81444655,-50.80247065,1,9.8674763931,-71.030806633,9.8674763931,0.0022674378907000014,0.05909302076599998,9.7540625974,-50.82701954,9.867557554066668,-69.29820995041668,9.867557554066668,0.005449103910192493,0.06119496690075,9.772011518416667,-51.60420818516666
122.0,-1.2852288235,1.0581055405,9.7254860415,9.8669387285,-74.157770975,-1.2852288235,1.0581055405,9.7254860415,9.8669387285,6.209197627,-7.528051299,236.6315789473684,291.89473684210526,286.10526315789474,279.8421052631579,20.0,20.0,20.0,20.0,-0.0004148140422,-0.0005200106317,-0.0003044981093999,0.00075987934805,-0.0005497744197,-0.00055788098222,0.057500441005,0.057511169605,0.0,0.0,0.0,9.7134202125,-50.535993215,140.5359932,97.528051295,83.79080237,-50.535993215,1,9.8673618095,-71.40430491000001,9.8673618095,0.0017637661867100011,0.05870453986899998,9.7428358157,-50.765456481,9.867541808891668,-69.30423310083333,9.867541808891668,0.00544220444063666,0.06106223476399999,9.774847903858333,-51.58252881716667
123.0,-1.2892498735,1.0535180215,9.7276433205,9.869099144,-75.13986080000001,-1.2892498735,1.0535180215,9.7276433205,9.869099144,6.1811249625,-7.549677096,236.4,291.26666666666665,286.06666666666666,279.26666666666665,18.0,18.0,18.0,18.0,-9.19836879e-05,0.000118211854495,-0.00039903132025,0.00054586857005,-0.0044896498235,-0.0016490875075,0.05946023852,0.059779513765,0.0,0.0,0.0,9.7124632895,-50.745837255,140.74583725000002,97.54967709,83.81887503499999,-50.745837255,1,9.8674663823,-71.921457269,9.8674663823,0.0015540472256200012,0.058669665830999994,9.7375820638,-50.765752749,9.867565874558332,-69.46865348983333,9.867565874558332,0.005425777401395827,0.06098695691974999,9.777529927208333,-51.56555679741667
124.0,-1.2920558035,1.049973921,9.725557951,9.8670329395,-72.42474122,-1.2920558035,1.049973921,9.725557951,9.8670329395,6.1618018235,-7.567521807,230.0,292.0,278.0,282.0,21.0,21.0,21.0,21.0,0.00030131324185,0.0004842281662499,0.00082835688838,0.0015776183,-0.0046393700735,-0.0042234524645,0.057758738885,0.058178818965,1.0,0.0,0.0,9.7141413825,-50.90141199,140.901412,97.5675218,83.83819817,-50.90141199,1,9.8675823551,-72.814392039,9.8675823551,0.0016743060203200013,0.058677096893000005,9.7287980324,-50.774122792,9.867547195258332,-69.50888244683333,9.867547195258332,0.005427624749294993,0.06084939082666666,9.779859550099998,-51.545682854
125.0,-1.2919413355,1.0551484545,9.7263416155,9.868343539,-74.53522664,-1.2919413355,1.0551484545,9.7263416155,9.868343539,6.191439219499999,-7.566253291500001,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.0005523189971,0.002680257446585,-0.0021194383371,0.00349720100195,-0.0025870246085,-0.0027626596325,0.058985914675,0.05911375026,0.0,0.0,0.0,9.731575668,-50.760623980000005,140.760624,97.566253285,83.80856078,-50.760623980000005,0,9.8677035544,-73.420555492,9.8677035544,0.0019316093593100014,0.058818921481,9.7205126115,-50.749267418,9.867535434050001,-69.53501481316667,9.867535434050001,0.005444034613002495,0.06074010408049999,9.782348686025,-51.52836558941667
126.0,-1.3374599145,1.0490875285,9.7192284665,9.866754267,-72.722434115,-1.3374599145,1.0490875285,9.7192284665,9.866754267,6.160610411,-7.835248141,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.0012259914165,0.002251312527,0.003284892506,0.004195656224,-0.0097234208945,-0.0040223197111,0.0567943381199999,0.057893109135,0.0,0.0,0.0,9.920352122,-51.889789574999995,141.88978955,97.835248135,83.83938958499999,-51.889789574999995,0,9.8676337236,-73.79600675,9.8676337236,0.0021152446888100013,0.05849527234600001,9.7583905349,-50.966731202999995,9.867499109008332,-69.57688253500001,9.867499109008332,0.005429782018185828,0.06062127107766666,9.787230697441666,-51.52979573075
127.0,-1.3167177535,1.0481732535,9.7239891545,9.868557916,-72.793864625,-1.3167177535,1.0481732535,9.7239891545,9.868557916,6.152305956499999,-7.711480195,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.001686722339,-0.0045589282025,0.010279146275,0.011451777888,-0.00349317535745,-0.0029623635443,0.05928911574,0.059646581905,0.0,0.0,0.0,9.819191915,-51.4782338,141.4782338,97.71148019,83.84769404,-51.4782338,0,9.8679575611,-73.52322548,9.8679575611,0.004253624396800002,0.058922354806,9.7795448754,-51.15517932,9.867531937766667,-69.59653915716666,9.867531937766667,0.005549471444135827,0.06057319757474999,9.7907348356,-51.51283533616667
128.0,-1.286950244,0.9929615963,9.729238533,9.864091245,-72.9109566,-1.286950244,0.9929615963,9.729238533,9.864091245,5.827403685,-7.535144346,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.01765387665,-0.00325130089,0.05224289667,0.05524084151,-0.02124271663,-0.01910151355,0.05407200063,0.06115473883,0.0,0.0,0.0,9.484947906,-52.34759552,142.3475955,97.53514434,84.17259631,-52.34759552,0,9.866955981299999,-73.07744464,9.866955981299999,0.015192618984790001,0.059197399819,9.7340417987,-51.475530973000005,9.867475932175001,-69.57624200366668,9.867475932175001,0.0064292086818441615,0.060547817473333335,9.788295956608334,-51.51307700508333
129.0,-1.2210402455,0.9886485066,9.741942996,9.867826435,-73.979238165,-1.2210402455,0.9886485066,9.741942996,9.867826435,5.794747878,-7.144100368,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.0014845265586,-0.00035439712,0.0037395722855,0.004216391496,0.008768066113475,0.0025779886565,0.059492054245,0.06146752486,0.0,0.0,0.0,9.1616546795,-51.00349903,141.00349905000002,97.144100365,84.205252115,-51.00349903,0,9.867114680399999,-73.388344029,9.867114680399999,0.01572037362399,0.059855140998,9.6235444581,-51.495948381000005,9.867451841500001,-69.65898817475,9.867451841500001,0.006233884781502495,0.06051659863774999,9.779861529158334,-51.48242082033333
130.0,-1.250976522,1.1691261425,9.7077787465,9.8579389615,-75.881947045,-1.250976522,1.1691261425,9.7077787465,9.8579389615,6.8680751135,-7.3433978875,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,0.0138780539749999,0.0047934353834999,0.008806152795,0.047030281255,0.0052769809924999,-0.0007927004349999,0.049091560175,0.05246124463,0.0,0.0,0.0,10.0049188925,-46.974645505,136.9746455,97.34339788,83.13192488,-46.974645505,0,9.865033764900002,-73.65768811000001,9.865033764900002,0.024426989674600004,0.058524639872,9.678213103000001,-50.738752686,9.867305579883332,-69.77379528291665,9.867305579883332,0.00675740252193583,0.06031338738266666,9.785472975575,-51.38912878525
131.0,-1.305055241,1.0759757325,9.7334782455,9.8794091275,-69.84852857,-1.305055241,1.0759757325,9.7334782455,9.8794091275,6.120517107,-7.550842729,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,0.025387110145,0.0108057805925,0.0012923153899999,0.0655300967999999,-0.0180092379,-0.021081755535,0.069059750035,0.074523484035,0.0,0.0,0.0,9.67576186,-51.02868738,141.0286874,97.55084272,83.87948289,-51.02868738,0,9.867564736999999,-73.082907001,9.867564736999999,0.036693877789799975,0.061850714852,9.6292950506,-50.566532247,9.8674809861,-69.79620240591667,9.8674809861,0.007732425833385828,0.060505861406749996,9.784683776183332,-51.3560877945
132.0,-1.4412162105,1.468776546,9.636487292,9.8539455055,-69.253852285,-1.4412162105,1.468776546,9.636487292,9.8539455055,8.6675964645,-8.5072680885,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,0.0248729042149999,0.0134906508819999,0.004303280602,0.029533358325,-0.004355188225,-0.012937033425,0.0437744806073499,0.05716887256,1.0,0.0,0.0,12.05544583,-44.45934575,134.45934575,98.507268085,81.332403535,-44.45934575,1,9.8646422549,-72.374904533,9.8646422549,0.04031019387719998,0.06135517298300001,10.0765458336,-49.16275463699999,9.867241680433333,-69.86604652333334,9.867241680433333,0.008188215169127495,0.06037133670399999,9.82388943855,-51.217051614999995
133.0,-1.4721049185,1.5177996015000002,9.646892126,9.876082394,-68.46775733999999,-1.4721049185,1.5177996015000002,9.646892126,9.876082394,8.939655542,-8.6773712305,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.01517768965,0.0011226309295,-0.00859253767,0.01881078396,-0.001572706105,-0.023094172975,0.07552137049,0.093049318255,0.0,0.0,0.0,12.367267555,-44.139864655,134.13986465,98.677371225,81.060344455,-44.139864655,1,9.8670404847,-71.486264681,9.8670404847,0.03302418236719998,0.067734088868,10.653009763399998,-47.521208464,9.867356389066666,-69.80073758516666,9.867356389066666,0.008463124458194162,0.06086433189308333,9.86608155125,-51.07418833916667
